,AExpo,CExpo,DExpo,EExpo,FExpo,GExpo,HExpo,IExpo,KExpo,LExpo,MExpo,NExpo,PExpo,QExpo,RExpo,SExpo,TExpo,VExpo,WExpo,XExpo,YExpo
Q14568,0.022219035664963856,0.0037154633485358447,0.10188616275898131,0.24795510379325245,0.023140342640674393,0.02338697955735385,0.01241730105298246,0.03375166989300443,0.1838392942793862,0.02487678033707905,0.02366148485301521,0.035606739624593584,0.02626599866634517,0.06474864994822893,0.027296349257034905,0.03744036771237293,0.05823376511358933,0.023067796570227523,0.007862533050335645,0.0,0.01862818187804344
Q14624,0.04689273723892044,0.0023788630317844524,0.05937005251053842,0.11006775073122399,0.022738200862680805,0.03299445670081834,0.02167732364669026,0.01802186177690236,0.08842742758874766,0.05931592525958383,0.020023556084010147,0.05225086000249907,0.06731572685500804,0.09400416718667262,0.11748275909878765,0.06542187854543882,0.05891518045716131,0.03595661774387549,0.009158834698945057,0.0,0.017585819979710746
Q14667,0.03176786361948146,0.005830138968437378,0.06798012820324419,0.10537935908790505,0.025443396129042766,0.028283575290494398,0.035109385578792444,0.01958970945930866,0.10193424226617112,0.0883788017869959,0.014232377761168803,0.03734914278938603,0.05991149944118817,0.0943015255493505,0.100348194686862,0.07231983132887343,0.04676749297718317,0.03841019052058474,0.013204313616774157,0.0,0.01345883093875668
Q15195,0.025327209142298177,0.003534112753035646,0.04462548567567047,0.1627764565826422,0.04293583275776482,0.03305209649900589,0.022678968803045065,0.028710348845492055,0.1816695360902046,0.12011448680627468,0.03735019801417262,0.017710533452445713,0.008473881783406863,0.08099066821723175,0.052911969717270455,0.05314031077598736,0.015215958093979581,0.055131217881884846,0.0,0.0,0.013650728108187238
Q15326,0.023731074860960946,0.015428030178439685,0.0515741180151642,0.14169586578797827,0.01800480649890281,0.01737674593760951,0.04267811014128111,0.029448688311910526,0.1624183455868053,0.035290540196152756,0.025651383558491093,0.0460782399145993,0.032746100753910136,0.06865670173833234,0.12187476659897645,0.053163168072253984,0.041242639609119856,0.03327989880414029,0.019567005827385867,0.0,0.020093769607585545
Q15517,0.03313439764470438,0.009824559762228144,0.03339846317542432,0.013263104646438692,0.027523765103452866,0.09639177838070197,0.026204614068403517,0.02998849311060265,0.050769671146914684,0.05254027982081344,0.016982812529028467,0.026289461883714532,0.09515077403767021,0.06257450052847115,0.035913445396754985,0.2935602664909839,0.03419486579153417,0.030429690080686734,0.0042759609354067005,0.0,0.02758909546606335
Q15717,0.03143936282861854,0.004284956658210146,0.06368673868560483,0.07055006953144563,0.030580603903343582,0.041882813022248534,0.04403543030123735,0.027465718006200086,0.10705194343410197,0.02800362146519332,0.031763999725379986,0.0900355991122657,0.03744604712142074,0.05954665745954598,0.12144822960335988,0.07874742169146293,0.05503212861270507,0.036409650541834454,0.0065362695029014505,0.0,0.0340527387929198
Q15846,0.0231930002565369,0.01363887466376436,0.06821241146898474,0.15423829030685016,0.046809215737918096,0.0128940831602294,0.03036022768674747,0.042651312220082796,0.1315161390453103,0.06555381130960886,0.029776506242088267,0.045796103239706815,0.0444788060573616,0.08013558491516848,0.05443458811370092,0.051628463557005365,0.04287646636167516,0.024310985385675287,0.02258652392360492,0.0,0.01490860634798064
Q16610,0.04329291972600637,0.014053250162223425,0.04840961197254116,0.10764802314197988,0.022648433334394993,0.036408783434095066,0.05198918123521375,0.014663860111227627,0.042639878351195426,0.07363921301212431,0.009261831499166215,0.04695735708899009,0.1104662663453715,0.10083052956826513,0.1089702485632332,0.05855718102614793,0.04834190246720924,0.0265696307643735,0.01583751758688556,0.0,0.01881438060935583
Q16695,0.06621025186464015,0.003447899344726112,0.02424054708276618,0.05586378745345899,0.02292100205727931,0.03089472882854068,0.019466721059897236,0.03594948761056261,0.15873605386449757,0.06472857636947994,0.03225739126771367,0.004421211067494365,0.04214120732084045,0.06471352259249849,0.2107105185438219,0.035054972949446046,0.06593768263488745,0.03752456643443078,0.0,0.0,0.024779871653017586
Q16777,0.07265726258777461,0.0,0.012757305806099965,0.06739191719530888,0.006190912173128195,0.05444407382900374,0.022833065240950554,0.035000255985494506,0.18959272440065372,0.09100190538459792,0.020897191421856434,0.04383323846647024,0.030011589570590046,0.053092744710014475,0.15277440283324498,0.044237984101779204,0.029057242191439136,0.04652768981244342,0.0,0.0,0.0276984942891498
Q16778,0.05193625921120294,0.0,0.02849026960134761,0.06332029713735832,0.015100023436254106,0.026484460238054872,0.02375294904838253,0.0366896172474301,0.25584980261570567,0.03479027595910922,0.02699206947547502,0.01907271537380924,0.054415081020591706,0.028328245351528548,0.10121694091296136,0.08657011320400057,0.05493757032111926,0.04106267699790724,0.0,0.0,0.05099063284776143
Q1KMD3,0.04942344050860173,0.0036512834604669844,0.07364818902172489,0.21277131735577376,0.01794807578899607,0.05296598939751848,0.007667217798041298,0.0025588771262542776,0.09345332449734887,0.04157459701731962,0.013527106639967406,0.03606336314418394,0.06388132367511712,0.06288477831501409,0.12494184598917053,0.03279249144029825,0.025522630569624366,0.02470698655704069,0.006273757063605947,0.0,0.05374340463393282
Q1XH10,0.09885185533821848,0.01764505907862174,0.040446738903427905,0.09348648663853132,0.03908553291075569,0.029220845466856084,0.061249817228683605,0.02085512809703603,0.09538178878761627,0.0657525555619302,0.003637021653902114,0.04046088660740969,0.07555983493204352,0.03812193448827795,0.0806756216854309,0.08903125741854531,0.04685244412467059,0.031119951505887533,0.008354056049581154,0.0,0.024211183522575196
Q2M3G0,0.04752364074203671,0.005419560735627203,0.056360404675159056,0.10154057196676766,0.050812708363168084,0.030013477034338067,0.018285146795603842,0.06412274180477592,0.11093677833742133,0.07671945086561278,0.029687509099566592,0.05264791689623624,0.02373151091149856,0.0616725905977022,0.07688139264236092,0.05887316531394585,0.04945172334524168,0.043068143804307325,0.012224931434985677,0.0,0.03002663463364274
Q3ZCM7,0.043758355161528525,0.007340598789321268,0.0886145057773989,0.1647066729376808,0.02445393169286758,0.03606764050843351,0.03291400824226136,0.013762706145170934,0.07771628356658011,0.02972098800221375,0.02412492297359468,0.04553626089605284,0.04575108312686748,0.07534983005103858,0.11773095525628766,0.04871752807366593,0.04301722976851165,0.027775702582009433,0.01305910696566577,0.0,0.03988168948284932
Q4VXU2,0.050233310115804404,0.01224352157054646,0.04761544471323268,0.09219069336397785,0.01482801439018486,0.03366225022796352,0.04212956310842841,0.015816909511942673,0.07653240275218567,0.04707476231889663,0.0360856045388183,0.03862907320796825,0.08228333711313006,0.08996649937843507,0.12417760445637342,0.05952786164779813,0.0561893725267204,0.043733522295678895,0.004760337685911637,0.0,0.03231991507600221
Q53RT3,0.07444254096147736,0.005681768776625736,0.05364488964856905,0.13277748728300373,0.02951844637521482,0.04944280511994312,0.03599881336977504,0.02447182533046323,0.09784385821256317,0.08453122110387828,0.01996284188587236,0.032154823014587545,0.07746460968116668,0.05664246505594287,0.06667243505854893,0.07115863386954774,0.02871523550219343,0.04638169351177248,0.00789805181609727,0.0,0.004595554422757051
Q562R1,0.03147955074220029,0.003259574619257318,0.09542213074733824,0.1281351557679121,0.0206681031832989,0.03539008019730781,0.02968397322062747,0.0350035530134371,0.09708449193377235,0.031962621354160135,0.03914999028648308,0.03967600683206079,0.05211793870951371,0.06138487061812072,0.10912797426616713,0.05030290679269727,0.05643255137412729,0.03377546988494008,0.0064587534112824545,0.0,0.04348430304529499
Q58FF6,0.018130795174122104,0.007049585705500123,0.1013578794636317,0.24740749725335845,0.015379763772618545,0.022418846932910977,0.021003177405441647,0.03995959691300609,0.1889704159244658,0.024155646184319757,0.013076730617768935,0.038496054604305455,0.025680875363599583,0.04190545270425741,0.04057136736304388,0.06127670916290703,0.039419211865691056,0.02159967626502715,0.01360992150071762,0.0,0.018530795823306394
Q5D862,0.011439576567023447,0.008200571980469518,0.021157323044630482,0.05883103583759464,0.0315947836239056,0.11534396232329881,0.13649993802554716,0.011253358198851685,0.0162747149564162,0.009808708310117513,0.0013959543179625656,0.00996571048562976,0.01015968839285924,0.13042253291821349,0.09762962228701953,0.18963231926738355,0.07900591399881217,0.019366265155676382,0.004419280065958494,0.0,0.03759874024263068
Q5QNW6,0.045330133066413945,0.0,0.0393919495764973,0.05024455104182055,0.015013910832890701,0.026386080322102826,0.02380977892208332,0.028952658355083642,0.257216878096354,0.03479080531487323,0.026815797464254155,0.01896621834743131,0.05370350972203599,0.028569149230059553,0.10121569897817338,0.0863511108807942,0.054932134581134044,0.05692501088128256,0.0,0.0,0.051384624386715184
Q5SRH9,0.01792255634781172,0.009249969035001339,0.04904396968908431,0.12554384716476322,0.031044969086675662,0.03462553871436895,0.0434953401652646,0.018299413188338835,0.141057839955975,0.06532916583654955,0.026879416279281258,0.052580750965546465,0.04671083628998046,0.07253508207594427,0.08628648428641747,0.08306533724001558,0.027429551667752274,0.025687234484550802,0.007096609315779356,0.0,0.036116088210899254
Q5SYB0,0.04816002676563414,0.015675478690329887,0.06020037288291632,0.12494813002448575,0.024040272552424396,0.030206308465135917,0.023069851512968195,0.026403870514461202,0.06521899094696088,0.0804393541085485,0.016297549164442354,0.03327503844291359,0.0833803829025652,0.06416364727307418,0.09052436509689417,0.09725164994857279,0.052252936162796186,0.034539082404380334,0.009814455761930074,0.0,0.02013823637856757
Q5TEH5,0.020070718907903667,0.007504489014135604,0.031445302784716564,0.14030695359507836,0.025488469773151598,0.03430676104876083,0.023468812221140698,0.029032904780055033,0.16799527932870115,0.09086237632681947,0.02906897907852216,0.04005753668302279,0.021607115988200927,0.06638735660374327,0.08775944707177337,0.06454685210327431,0.04565156473115365,0.042902097821235045,0.006049230421021388,0.0,0.025487751717589692
Q5VSP4,0.046236608337252336,0.008846562612309464,0.06499424924521006,0.16385006490466722,0.0005006247606291125,0.0374911944799119,0.04252100022910311,0.05443968044056145,0.09042880707805721,0.13453328857770966,0.033317342970835905,0.03126391993294567,0.0442134787639463,0.051136348992872165,0.06079003296780658,0.06938879850720092,0.03797492658119167,0.0161102682230691,0.001384573814599129,0.0,0.010578228580120492
Q5VVH2,0.013040430774018237,0.0002266169266044953,0.08116064762236538,0.09535675989130725,0.026281447271411587,0.046685700785255795,0.04890119800766705,0.024440664256605505,0.14695173582855012,0.02838864398077104,0.04393950648755004,0.018284173259317704,0.05642052516023119,0.05437863786203493,0.12970547801890542,0.041143295450335855,0.06297565876594069,0.04671487157417417,0.015136508168610525,0.0,0.01986749990834307
Q68CZ6,0.026448869636599596,0.0048344664046183,0.07258590650096722,0.14095410199409597,0.023003864915039907,0.014838872109776255,0.025158319214688984,0.030036991226154955,0.15948638936353582,0.08338503902163619,0.024804160035197857,0.06866045203327838,0.016211496602619477,0.10279154810600535,0.0505684020498556,0.057588695444335786,0.045491991477110166,0.025840204658453478,0.005015676902074453,0.0,0.022294552303956112
Q6E0U4,0.04426181472281903,0.008112982185403319,0.03292621942925965,0.06788105566095849,0.02130421583834549,0.145392643786578,0.029503627569495636,0.015358475520078773,0.06427930435197621,0.04467064934014707,0.009482965164200547,0.08842201208731294,0.05268237338429203,0.05855999112128517,0.04813679981194947,0.1650786895380586,0.03173772682353182,0.025364862730518245,0.027731913117735138,0.0,0.019111677816054547
Q6FI13,0.07181350054024267,0.0,0.012539465601634398,0.06669082358638648,0.0061886099645605186,0.059890166872159825,0.03472525340244149,0.034806344513209526,0.18741174061072866,0.09040217116387708,0.020685431412517188,0.04358774553196524,0.029662355725187797,0.05267732651285108,0.15146239943731515,0.03499012450014358,0.02879059139092432,0.04626882392213237,0.0,0.0,0.02740712531172263
Q6IMN6,0.03244965349563914,0.006534725003008156,0.03563745122403942,0.10948662332513091,0.028466335569266952,0.022207114563608465,0.0205500953432129,0.02440262408282264,0.11395646133622211,0.0775555489917328,0.021505511703604586,0.04360135033719194,0.08005698353081697,0.10397368219670393,0.042456859504705166,0.0958393965119928,0.05312046997887724,0.042155067596897466,0.018767094052045064,0.0,0.027276951652481722
Q6P5R6,0.011037285082892,0.0,0.09285442177639075,0.13255843298391518,0.030849906828723694,0.021077012566954195,0.020428749147733623,0.01738524271385236,0.19765261426296346,0.01975567372066153,0.018829034826880083,0.07646228871066567,0.027562829222459506,0.06223898961933679,0.11821168120342619,0.05075113829774945,0.033399699005553035,0.023651147334256096,0.012973568130506336,0.0,0.03232028456507976
Q6PGN9,0.0541939567655648,0.004196652515242889,0.033208546193666234,0.06325261510503982,0.019591284577492794,0.03632223566649571,0.01317065919121126,0.01771854262140148,0.05321477573476388,0.11087743541528444,0.015193308116656666,0.024792686466745345,0.13160915157658706,0.033039122063097705,0.17698027918939352,0.10085744607869317,0.05394138644996208,0.05783991627270086,0.0,0.0,0.0
Q6PII3,0.03535370684359778,0.0025228892273138548,0.07311428638389791,0.13053609671382407,0.03460321216735356,0.026894615787238407,0.013747635946450775,0.028967253079383044,0.1396757860414685,0.0523567915926536,0.025981047767317807,0.022975082081350677,0.07728796741418971,0.06669750672776747,0.10279172523117101,0.048607302496029264,0.04098367906073722,0.03820382464233225,0.016938488115121737,0.0,0.02176110268080148
Q6S8J3,0.020034328174680937,0.00980631973234093,0.07095872393678421,0.148623209286676,0.01768082122112609,0.03302830305946923,0.03695244470599302,0.02546027270687482,0.14217109261053806,0.06089938037006544,0.034062179428150756,0.06072396159136452,0.03656595251008372,0.06838674025057452,0.07832957539359926,0.06707512288631336,0.03308715138046589,0.024437311496786508,0.0070620907838007275,0.0,0.024655018474310685
Q6UWL2,0.030625263422752572,0.012337105828833652,0.07030568257425018,0.10540807013529369,0.03526680262735026,0.03927445045831344,0.03047419668893036,0.02681817331937315,0.06300656984019032,0.058698204772703766,0.018169621928525587,0.06630433408623912,0.05715386687778794,0.0442937039366253,0.11971550920574706,0.06601551657541774,0.07001754278042963,0.04358421879307291,0.012945110559209005,0.0,0.029586055588953466
Q6UWP8,0.0891728050157053,0.0019306354245612434,0.022706302927666594,0.10038316355298674,0.045784292294673165,0.07833524884483183,0.1278241461612024,0.026344425434020102,0.09045160744169779,0.06459077052175433,0.010812731582746557,0.05499813978250913,0.01222019020486492,0.10088181127285634,0.03775005645071038,0.035861340920447016,0.022446713391464757,0.06169930445861532,0.01580631431668682,0.0,0.0
Q6V0I7,0.034607120648025125,0.005766159930366363,0.0801197549809843,0.09681233456080748,0.02516510498836327,0.03858519794243942,0.0265392097462979,0.033037434003757825,0.07005802778476274,0.05415314148293935,0.012118268945718332,0.07722626520761931,0.06779777859918765,0.06046898441017415,0.08589030803911168,0.08471822155928417,0.07204142173977472,0.0399799463022159,0.0065158607654937205,0.0,0.02839945836267742
Q6ZS17,0.05323717877996893,0.005438410292330526,0.04871250011096459,0.08885270399112678,0.022140107210103406,0.029704181528186026,0.0423827686124222,0.014992631159746542,0.036295846357926057,0.07760304146926987,0.017456784772992794,0.019008251408060686,0.12133890061536136,0.04996793116829549,0.10374891933287195,0.10908604731169246,0.10199395872657756,0.036645366451128564,0.006060449801011687,0.0,0.015334020899962273
Q6ZW49,0.0343450692276322,0.004908572195375364,0.03432123955700396,0.10197142825006689,0.026748336132070574,0.017036430799302803,0.04124878418125888,0.022452548990749277,0.0811000046131043,0.07254647914713587,0.018740984884108077,0.03849369913653354,0.07570403679441766,0.22687204373772127,0.05819049347476837,0.06059979249269618,0.033164400959946064,0.03192043095751386,0.005504741530578428,0.0,0.014130482938015623
Q70JA7,0.0439105849589634,0.0031577267380969477,0.04951527403078451,0.1048328774265683,0.02390261890391161,0.05074059290007113,0.02573612232997479,0.024007517623717205,0.08303748952641227,0.06443259644392149,0.01904662565690201,0.04574913752847131,0.08201162301918097,0.08419406129652915,0.14098142962481947,0.0662748473110661,0.02515316190232488,0.020495124178353984,0.012868352118595314,0.0,0.029952236481335288
Q71DI3,0.0760978270365014,0.0018167564703173006,0.024570865628955146,0.05615469730186717,0.023444498438293222,0.030847661122350878,0.01960807390539305,0.036183451005245434,0.15917294408687693,0.06535996513496392,0.02918374239317201,0.004475164401560063,0.04237827719394549,0.06510793304269584,0.2112150297617616,0.03209057948630797,0.06602659972183722,0.031085851302582672,0.0,0.0,0.025180082565372675
Q71U36,0.048463697956453375,0.0029539122897704077,0.09233900023451928,0.1761381103845389,0.017279943864211614,0.047741530612376175,0.03295306370309771,0.02100160793300826,0.1000706383854487,0.03390214217691654,0.011334172237229843,0.028996552816419864,0.041052618018251615,0.05953672284577367,0.09771394816503047,0.02433050400523562,0.06781474636899214,0.043005075539587954,0.009748108742741271,0.0,0.043623903720397386
Q7L7L0,0.06809124311510732,0.0,0.012610097460655669,0.06663105708963446,0.006211507360450998,0.059979112617953294,0.03469904882565902,0.034697692327906024,0.1731342900814972,0.09539564311541435,0.01528285871183021,0.043034953543567254,0.029643842996587663,0.05257200946037229,0.1661844963287747,0.03955511509146869,0.028746376289067732,0.046550052424382725,0.0,0.0,0.026980603159670564
Q7Z3V4,0.02633500232921571,0.009954158002697373,0.08419640941106883,0.11715798090916141,0.026223996543718407,0.026066504542077183,0.04006554167340644,0.025767129750590024,0.10976824391202888,0.06441642420256094,0.01207340651960758,0.03460278162574344,0.042874828429961966,0.06718233797557999,0.1258483936272731,0.06922958664839989,0.048393873436568584,0.03366808781462228,0.011051252916219922,0.0,0.025124059729498372
Q7Z4S6,0.043052898203202315,0.004336024005973954,0.06606229040056762,0.1336173639293568,0.010469657761799952,0.024976233123315844,0.016525775787285542,0.04221316313251071,0.12359303865458084,0.0746646100428836,0.029410845976238678,0.051937674140574895,0.030627464690704563,0.07027766422208968,0.09741970701078836,0.07000097918287543,0.058670123971235534,0.033569802604841145,0.0014769699529573169,0.0,0.01709771320621717
Q86UK0,0.024941764013086034,0.006414861517753763,0.06426124949533193,0.08648918048326204,0.04313877704053207,0.025655498362905434,0.02967396377391248,0.046680268225304,0.11444099969416335,0.07651784684423339,0.020905867466400933,0.0732549330917159,0.042285212796064675,0.059395679983327225,0.07354265371603634,0.07031172354157336,0.056227501326903906,0.03466392196069395,0.013254521015233868,0.0,0.03794357565156476
Q86UX7,0.046655702992453967,0.002735803720155891,0.0760426667125653,0.11584836942187551,0.02731714224126104,0.038104194832018295,0.028652475789584693,0.016166246226399672,0.09754513714040641,0.07502317930224461,0.018005766950853427,0.028206923815986513,0.06475522177083633,0.07995101855658883,0.13099068945420547,0.05642582894825914,0.03198697913427537,0.030799886261561896,0.014329619758568843,0.0,0.020457146969898785
Q86V15,0.08395980535324882,0.010412995890387031,0.0638650729359375,0.0997219182479703,0.025095410138932316,0.044524229067334116,0.029324379976889744,0.01911027997403417,0.09603517952848489,0.07091257408112107,0.020657251310564263,0.031249693664476778,0.09118523759877677,0.039990433964020695,0.07312680349757268,0.08588671707434511,0.057603382813725484,0.031024671001276993,0.0031162749808065562,0.0,0.023197688900092935
Q86V24,0.03002754919440224,0.01611520676340483,0.06041480424373548,0.09631850782990303,0.08278769699582687,0.03587346984070699,0.05438491772075402,0.06823941434130154,0.04845321157268592,0.10668990001814807,0.038073417641545496,0.022558944342454833,0.051907889100976407,0.04001073270357321,0.08173787584553409,0.05067072644662699,0.022963223757443203,0.04228596111107456,0.02776197261753741,0.0,0.022724577912364863
Q86XI8,0.06337029945262772,0.0073447978092008905,0.06389153522811147,0.12788594013472973,0.023253968376850887,0.05770216651011534,0.017848200081111314,0.011019565725877442,0.05596114068174191,0.07354551014820375,0.010441941260613437,0.010681919392454232,0.07194268152168716,0.061394360465006945,0.2010557792647783,0.03503996376252358,0.028483621490227314,0.024310264119477693,0.0363898228498943,0.0,0.018436521724766994
Q86YZ3,0.0058998892400441505,0.0047601775561436676,0.007483715426213821,0.03370711565246244,0.016898350875183946,0.14348709790159705,0.13424310290298497,0.0017369395826421655,0.008403481507471751,0.012593303409784875,0.0005550234092099027,0.005065571227720033,0.019440284334830908,0.1267364984541562,0.09912617462657762,0.3007534381239818,0.014402256731100063,0.004198650577795893,0.006973977444700258,0.0,0.05353495101539719
Q8IUE6,0.06435482923220635,0.0,0.012691713097138369,0.06745254302904366,0.0065017546162986104,0.06521208898305213,0.023221668970093038,0.029729490988986827,0.1748369461909133,0.09650710829639152,0.015348381990241544,0.05502388396592414,0.04050949945385867,0.052955020074573034,0.15264186503686325,0.0356437226444123,0.029221285130699354,0.05057738808870642,0.0,0.0,0.02757081021059742
Q8IV33,0.02143511942064397,0.008642438356877299,0.062307435853706905,0.1381372020000998,0.02970993363125069,0.0120496964507693,0.0364848901902727,0.023287234276243695,0.14071031467013081,0.05593661548967896,0.02146388032897766,0.07008555910975177,0.035541344390158346,0.08617988914800441,0.07027105332849085,0.07821029708424614,0.04793060567368044,0.02642542095115557,0.014234291327718817,0.0,0.020956778318142494
Q8N257,0.04332927859291509,0.0,0.039389175954909206,0.0505371118518435,0.015173112212632867,0.02881537594367898,0.023793550572991744,0.035368504286027634,0.2571265461603528,0.03528447645261062,0.026894171712991684,0.01906146121935204,0.05328648244320962,0.028372572723547873,0.10255299246742804,0.09191667634396465,0.05511461409649147,0.04248865801830146,0.0,0.0,0.051495238946750205
Q8N2C7,0.03413286590236567,0.009446035017347908,0.05614306501690576,0.12278159461952101,0.026716101011371573,0.03952611543682939,0.038280408887969304,0.02557089376342643,0.08732945665435668,0.06556456648870596,0.019635318337783758,0.04464109028204746,0.05900651789126647,0.06718004365212644,0.10674764694277415,0.09193463631723468,0.04722659143430997,0.03517527274152058,0.009267789690882173,0.0,0.01369398991125476
Q8N3D4,0.08544788355861457,0.005008996966132531,0.04365476963505329,0.16091466823215542,0.007794084021285154,0.06331505526360288,0.01061883458069674,0.026508585118457252,0.04862466455903004,0.06496950094396381,0.015035288116853252,0.013656960766548156,0.07447537808013445,0.07496843630679702,0.11814394313725125,0.06622623272407457,0.05012801068637909,0.058328622975063506,0.007583598308049932,0.0,0.0045964860198569974
Q8N3F8,0.06377786391017742,0.007620431755764495,0.03683680206491089,0.11350457050444086,0.014785383714960815,0.03883214423614647,0.022833229733276773,0.012539501973738135,0.09869498190482445,0.07730222306697702,0.013286639732584036,0.021714863391067363,0.13701455343604652,0.05768131098206142,0.09479649538757931,0.09270717646318538,0.043376291078347326,0.03733750972519171,0.005673522518542575,0.0,0.009684504420177037
Q8NB90,0.04655847586873206,0.003913572371671948,0.07499643547922051,0.13226074337604563,0.014950119480532403,0.04121226155126421,0.017701243646287317,0.024764456267521162,0.1181887544377939,0.06667882004033823,0.021643235345262538,0.056670577287521486,0.04869504648853695,0.06314639684524824,0.11428249612073525,0.06597248730476482,0.043293034676056774,0.02460747364839554,0.002716243767033903,0.0,0.017748125997036714
Q8NE71,0.04243612601904797,0.001947970118911276,0.05769862106174785,0.18705022091179724,0.016384143763015672,0.036229045104453586,0.0170011384403311,0.01854162087838477,0.2047370171052422,0.043427166347112675,0.01507185045289242,0.036642001726283985,0.049308754881821654,0.09177073896395656,0.07739680523212256,0.031684613726956495,0.02796517652993462,0.02625055708171254,0.004271613861534278,0.0,0.01418481779273944
Q8NFA0,0.02885567961299151,0.010332308516728587,0.0788468466049644,0.10848448092632881,0.022214860764122345,0.0345851338143362,0.031897616660365426,0.028319552032412713,0.10535714060522633,0.05526026048208957,0.016685061084083373,0.06096214997358527,0.05648178121201695,0.06037717225791129,0.09856607722609016,0.08036108159714776,0.04913407614768879,0.03224673474804168,0.011201297343576742,0.0,0.029830688390291956
Q8TAA3,0.0416781703866708,0.002076803106716985,0.06555939931883857,0.12376879504030945,0.03016891093152665,0.015923231530590498,0.01753722595828286,0.03533607077686212,0.1765586281886988,0.04830373230677936,0.01728709524385872,0.03479347002778016,0.01936987858176374,0.05206100572294469,0.11916191871167663,0.053879126031137085,0.05374925766689893,0.05005745571608064,0.0029964597615388115,0.0,0.03973336499104412
Q8TCU6,0.047185724922058435,0.012440429106983413,0.07008019160960337,0.14206101060308027,0.01764250359106257,0.038070790068880124,0.028958223820058453,0.02124339699909639,0.108377789017438,0.062364078877530475,0.017985656274568874,0.04650969883131294,0.05177305295040728,0.07077534680333082,0.10379158154439783,0.06718260546005204,0.03734737244421641,0.0268514877199613,0.0042642550872116665,0.0,0.0250948042687498
Q8TDL5,0.050737342614348306,0.005239242706658071,0.0580290569068801,0.06615127693902702,0.024493860025833803,0.029325387519750185,0.024439103363095422,0.03662751456234941,0.12234081212619645,0.1126869104456479,0.02122209333836113,0.061899815488081655,0.06194031441280924,0.08154779212321747,0.03593629749001124,0.08146215391520056,0.056432587111680955,0.03998726197478578,0.020474600078372963,0.0,0.009026576857691754
Q8TEW0,0.03353407191690176,0.002996611661194601,0.07977980465454272,0.10137478590102346,0.02782125176463454,0.03454929338695853,0.026318613679673565,0.025088320868078485,0.10543744270920204,0.04249161120585873,0.023794440907886228,0.045605780131089776,0.057768953330518534,0.08015826542932994,0.12625685534692022,0.0845476425191177,0.03835915789564717,0.03199139625344823,0.00629387608690774,0.0,0.025831824351066887
Q8WVV4,0.014251123435266633,0.014616197677091233,0.05414690951006791,0.1305194170624376,0.018066552742571133,0.020384270986822453,0.05434105004983273,0.02665734168539433,0.08891052801582464,0.04715204892012782,0.02189537655090538,0.04645095483783191,0.04624236621860308,0.12828042965032274,0.0749412008412235,0.08785454548072391,0.06651849515475096,0.014585758625248536,0.005782837281782873,0.0,0.03840259527317031
Q8WXG6,0.03590623977556101,0.0034784885948354253,0.07325388750814534,0.10766996577828393,0.024038313803797066,0.0368714979887249,0.024584070930425847,0.028484073640152104,0.08979778310299937,0.06686346842584874,0.021654853446461408,0.04140765449191143,0.06294572974786439,0.057092500560130766,0.10359906558333049,0.10275646079538546,0.04639770483784742,0.04375807442736067,0.007533633274677175,0.0,0.02190653328625721
Q8WY22,0.051550190070729626,0.002064202118426145,0.029058527256597026,0.06592942530111665,0.06550745999848515,0.047982161738835294,0.012008009702989523,0.011228067178893962,0.05278133317659365,0.17629554825398383,0.02970856220408253,0.03544709561002423,0.04874712116262072,0.026866413472815355,0.11908240010116801,0.07483018902767959,0.024835298176362836,0.0729934156139599,0.01858956010970194,0.0,0.03449501972493362
Q8WYB5,0.03242470789651964,0.012042367702431105,0.049090543163876656,0.14003931645335,0.01850827885572583,0.028254669753920516,0.028155899064774104,0.028980929006749,0.10351773259042789,0.05716548349065187,0.03251916592772415,0.04667198710573731,0.0704866754860153,0.07038538038244341,0.0775635127891515,0.08956445818955397,0.054460210442906644,0.03248387012867795,0.005108914410911348,0.0,0.022575897158453883
Q93077,0.0715664977243176,0.0,0.012646271965463326,0.06659590838606355,0.006155858996932974,0.05983163238123135,0.03473176654289236,0.03466877053816351,0.1734247185523762,0.09511439362062517,0.015294099034018913,0.04329565537411485,0.029537844215216377,0.05260469361863903,0.16691249191762456,0.035230592135009245,0.028857153285850378,0.04598325493375874,0.0,0.0,0.0275483967777018
Q93079,0.05132060281996226,0.0,0.03938375194803129,0.0505567091718277,0.015099249015223174,0.026569831845641025,0.023898544866390026,0.028994297051255773,0.2578071012914757,0.0347570815441378,0.026978260943592302,0.01914715647093321,0.05381520141508374,0.028520030618043535,0.10227258942885974,0.08686281196621824,0.05504966341567601,0.04773997510776637,0.0,0.0,0.05122714107988236
Q96A08,0.029312523134822754,0.0,0.018544341281074128,0.07546550881165905,0.02371925604609797,0.024300634659126304,0.023695775158174767,0.05066027931949843,0.24911479866209582,0.03526334724895138,0.026928920852548863,0.005779048917047852,0.025800276451824016,0.027832720003506894,0.10015897381397183,0.10632037572554776,0.07243462677202576,0.05450382600368101,0.0,0.0,0.05016476713834523
Q96DA0,0.041795315552586115,0.0,0.04188237486183844,0.09115057147242368,0.01633671466072929,0.05814503665452585,0.012441592664697732,0.016463183686463607,0.06575019819196652,0.10921120540662418,0.04142839363639262,0.029417793307735484,0.07573243857564183,0.07399338600350647,0.07310964820631183,0.04140748996899659,0.07060274306570087,0.04413773523239279,0.02776195806414569,0.0,0.06923222078732005
