,CG,CS,CP,CL,HL,CA,CE,CD,CK,CT,CR,HA,HE,CN,EV,CQ,CV,EL,HK,HV,HQ,EI,HR,HI,HS,ET,CH,CI,ES,CF,HD,EF,HT,EY,EA,HF,CY,CM,ER,EK,CC,EE,HN,HY,EQ,HG,HM,EG,HH,EC,HP,ED,HC,EN,CW,EH,EM,EW,HW,EP,CX,EX
Q2M3G0,0.030230708035003977,0.02386634844868735,0.017501988862370723,0.015115354017501989,0.06921241050119331,0.012728719172633254,0.02545743834526651,0.020684168655529037,0.015910898965791568,0.01909307875894988,0.015910898965791568,0.07557677008750995,0.03261734287987271,0.022275258552108195,0.016706443914081145,0.015115354017501989,0.00954653937947494,0.015115354017501989,0.03818615751789976,0.03659506762132061,0.027048528241845664,0.012728719172633254,0.02545743834526651,0.06523468575974542,0.04455051710421639,0.007159904534606206,0.002386634844868735,0.003977724741447892,0.00477326968973747,0.003977724741447892,0.01909307875894988,0.007159904534606206,0.03341288782816229,0.0,0.003977724741447892,0.03579952267303103,0.008750994431185362,0.003977724741447892,0.002386634844868735,0.007159904534606206,0.005568814638027049,0.003977724741447892,0.015910898965791568,0.021479713603818614,0.002386634844868735,0.03818615751789976,0.021479713603818614,0.0031821797931583136,0.013524264120922832,0.0007955449482895784,0.007159904534606206,0.0031821797931583136,0.003977724741447892,0.0031821797931583136,0.0,0.0007955449482895784,0.0015910898965791568,0.0,0.006364359586316627,0.0007955449482895784,0.0,0.0
Q3ZCM7,0.0472972972972973,0.024774774774774775,0.036036036036036036,0.02927927927927928,0.036036036036036036,0.02702702702702703,0.02702702702702703,0.02927927927927928,0.013513513513513514,0.01126126126126126,0.02702702702702703,0.03153153153153153,0.04954954954954955,0.02252252252252252,0.013513513513513514,0.015765765765765764,0.013513513513513514,0.01126126126126126,0.015765765765765764,0.03153153153153153,0.02702702702702703,0.024774774774774775,0.015765765765765764,0.013513513513513514,0.02702702702702703,0.018018018018018018,0.01126126126126126,0.0045045045045045045,0.006756756756756757,0.013513513513513514,0.02027027027027027,0.02252252252252252,0.033783783783783786,0.01126126126126126,0.02027027027027027,0.015765765765765764,0.009009009009009009,0.006756756756756757,0.009009009009009009,0.0022522522522522522,0.006756756756756757,0.006756756756756757,0.02027027027027027,0.015765765765765764,0.0045045045045045045,0.02027027027027027,0.02702702702702703,0.006756756756756757,0.009009009009009009,0.006756756756756757,0.0045045045045045045,0.006756756756756757,0.006756756756756757,0.006756756756756757,0.0045045045045045045,0.0022522522522522522,0.009009009009009009,0.0,0.0045045045045045045,0.0045045045045045045,0.0,0.0
Q4VXU2,0.04723127035830619,0.04560260586319218,0.05374592833876222,0.02768729641693811,0.03745928338762215,0.04071661237785016,0.017915309446254073,0.02280130293159609,0.016286644951140065,0.035830618892508145,0.03257328990228013,0.03420195439739414,0.04071661237785016,0.02280130293159609,0.024429967426710098,0.035830618892508145,0.030944625407166124,0.017915309446254073,0.021172638436482084,0.011400651465798045,0.021172638436482084,0.016286644951140065,0.02280130293159609,0.009771986970684038,0.011400651465798045,0.0016286644951140066,0.014657980456026058,0.011400651465798045,0.013029315960912053,0.011400651465798045,0.014657980456026058,0.019543973941368076,0.011400651465798045,0.008143322475570033,0.006514657980456026,0.008143322475570033,0.016286644951140065,0.013029315960912053,0.013029315960912053,0.013029315960912053,0.009771986970684038,0.0016286644951140066,0.006514657980456026,0.006514657980456026,0.0016286644951140066,0.008143322475570033,0.016286644951140065,0.014657980456026058,0.011400651465798045,0.008143322475570033,0.011400651465798045,0.0016286644951140066,0.0,0.008143322475570033,0.0016286644951140066,0.004885993485342019,0.008143322475570033,0.0016286644951140066,0.0,0.003257328990228013,0.0,0.0
Q53RT3,0.06997084548104957,0.061224489795918366,0.052478134110787174,0.05830903790087463,0.03206997084548105,0.07871720116618076,0.05830903790087463,0.029154518950437316,0.023323615160349854,0.014577259475218658,0.026239067055393587,0.008746355685131196,0.01749271137026239,0.02040816326530612,0.03498542274052478,0.023323615160349854,0.03206997084548105,0.026239067055393587,0.011661807580174927,0.014577259475218658,0.0058309037900874635,0.01749271137026239,0.0029154518950437317,0.0058309037900874635,0.0058309037900874635,0.008746355685131196,0.02040816326530612,0.011661807580174927,0.0058309037900874635,0.023323615160349854,0.011661807580174927,0.011661807580174927,0.011661807580174927,0.0058309037900874635,0.014577259475218658,0.008746355685131196,0.0,0.008746355685131196,0.0058309037900874635,0.023323615160349854,0.0058309037900874635,0.0058309037900874635,0.011661807580174927,0.0058309037900874635,0.0058309037900874635,0.0058309037900874635,0.0,0.008746355685131196,0.0058309037900874635,0.0029154518950437317,0.008746355685131196,0.0058309037900874635,0.0,0.0,0.0058309037900874635,0.0,0.0029154518950437317,0.0029154518950437317,0.0058309037900874635,0.0058309037900874635,0.0,0.0
Q562R1,0.05585106382978723,0.02925531914893617,0.03723404255319149,0.023936170212765957,0.026595744680851064,0.023936170212765957,0.015957446808510637,0.026595744680851064,0.010638297872340425,0.02127659574468085,0.015957446808510637,0.031914893617021274,0.047872340425531915,0.015957446808510637,0.034574468085106384,0.010638297872340425,0.010638297872340425,0.018617021276595744,0.02925531914893617,0.018617021276595744,0.02127659574468085,0.031914893617021274,0.02925531914893617,0.0398936170212766,0.02127659574468085,0.013297872340425532,0.007978723404255319,0.007978723404255319,0.010638297872340425,0.007978723404255319,0.026595744680851064,0.005319148936170213,0.026595744680851064,0.015957446808510637,0.015957446808510637,0.02127659574468085,0.007978723404255319,0.013297872340425532,0.007978723404255319,0.007978723404255319,0.007978723404255319,0.005319148936170213,0.010638297872340425,0.018617021276595744,0.0,0.010638297872340425,0.023936170212765957,0.010638297872340425,0.010638297872340425,0.005319148936170213,0.013297872340425532,0.005319148936170213,0.0026595744680851063,0.0026595744680851063,0.0,0.0026595744680851063,0.007978723404255319,0.0026595744680851063,0.007978723404255319,0.005319148936170213,0.0,0.0
Q58FF6,0.031683168316831684,0.04554455445544554,0.01782178217821782,0.015841584158415842,0.039603960396039604,0.007920792079207921,0.07326732673267326,0.04950495049504951,0.047524752475247525,0.0297029702970297,0.009900990099009901,0.019801980198019802,0.061386138613861385,0.015841584158415842,0.02574257425742574,0.015841584158415842,0.009900990099009901,0.019801980198019802,0.041584158415841586,0.023762376237623763,0.013861386138613862,0.027722772277227723,0.009900990099009901,0.02178217821782178,0.027722772277227723,0.013861386138613862,0.007920792079207921,0.02178217821782178,0.007920792079207921,0.011881188118811881,0.019801980198019802,0.0039603960396039604,0.0039603960396039604,0.007920792079207921,0.007920792079207921,0.019801980198019802,0.0039603960396039604,0.007920792079207921,0.0039603960396039604,0.011881188118811881,0.009900990099009901,0.007920792079207921,0.01782178217821782,0.015841584158415842,0.0039603960396039604,0.009900990099009901,0.007920792079207921,0.0019801980198019802,0.005940594059405941,0.005940594059405941,0.007920792079207921,0.0039603960396039604,0.005940594059405941,0.0039603960396039604,0.0039603960396039604,0.007920792079207921,0.005940594059405941,0.0039603960396039604,0.009900990099009901,0.0019801980198019802,0.0,0.0
Q5D862,0.20284399832705982,0.22375575073191134,0.010037641154328732,0.006273525721455458,0.005018820577164366,0.014638226683396068,0.04600585529067336,0.019657047260560435,0.009619406106231703,0.07779171894604768,0.060225846925972396,0.0004182350480970305,0.002509410288582183,0.009619406106231703,0.0,0.10204935173567545,0.016729401923881223,0.000836470096194061,0.003345880384776244,0.003345880384776244,0.0,0.0,0.0004182350480970305,0.0012547051442910915,0.000836470096194061,0.0,0.10246758678377248,0.00878293601003764,0.0,0.021748222501045588,0.001672940192388122,0.0,0.002091175240485153,0.0,0.0,0.001672940192388122,0.025094102885821833,0.0004182350480970305,0.0,0.0,0.009619406106231703,0.0,0.0004182350480970305,0.0012547051442910915,0.0,0.0004182350480970305,0.001672940192388122,0.0,0.000836470096194061,0.0,0.000836470096194061,0.0004182350480970305,0.0004182350480970305,0.0,0.0029276453366792136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q5QNW6,0.031746031746031744,0.06349206349206349,0.047619047619047616,0.007936507936507936,0.03968253968253968,0.031746031746031744,0.007936507936507936,0.023809523809523808,0.1111111111111111,0.03968253968253968,0.031746031746031744,0.06349206349206349,0.03968253968253968,0.007936507936507936,0.0,0.007936507936507936,0.015873015873015872,0.0,0.047619047619047616,0.06349206349206349,0.015873015873015872,0.0,0.031746031746031744,0.031746031746031744,0.047619047619047616,0.0,0.007936507936507936,0.015873015873015872,0.0,0.0,0.007936507936507936,0.0,0.023809523809523808,0.0,0.0,0.015873015873015872,0.007936507936507936,0.007936507936507936,0.0,0.0,0.0,0.0,0.015873015873015872,0.031746031746031744,0.0,0.023809523809523808,0.015873015873015872,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q5SRH9,0.040783034257748776,0.04730831973898858,0.026101141924959218,0.022838499184339316,0.10114192495921696,0.008156606851549755,0.01468189233278956,0.01468189233278956,0.02936378466557912,0.011419249592169658,0.013050570962479609,0.05872756933115824,0.06688417618270799,0.022838499184339316,0.0,0.01957585644371941,0.01468189233278956,0.0,0.040783034257748776,0.024469820554649267,0.022838499184339316,0.0,0.03099510603588907,0.037520391517128875,0.03262642740619902,0.0,0.01631321370309951,0.004893964110929853,0.0,0.011419249592169658,0.01794453507340946,0.0,0.02773246329526917,0.0,0.0,0.03588907014681892,0.013050570962479609,0.004893964110929853,0.0,0.0,0.008156606851549755,0.0,0.01468189233278956,0.03262642740619902,0.0,0.022838499184339316,0.03262642740619902,0.0,0.01468189233278956,0.0,0.011419249592169658,0.0,0.01957585644371941,0.0,0.0032626427406199023,0.0,0.0,0.0,0.0065252854812398045,0.0,0.0,0.0
Q5SYB0,0.046261089987325726,0.10139416983523447,0.07034220532319392,0.0614702154626109,0.024714828897338403,0.05576679340937896,0.06844106463878327,0.044993662864385296,0.02788339670468948,0.043092522179974654,0.03929024081115336,0.016476552598225603,0.013307984790874524,0.024081115335868188,0.012674271229404309,0.037389100126742715,0.028517110266159697,0.015209125475285171,0.011406844106463879,0.009505703422053232,0.009505703422053232,0.00697084917617237,0.013307984790874524,0.010139416983523447,0.008871989860583017,0.005703422053231939,0.01394169835234474,0.01964512040557668,0.005703422053231939,0.018377693282636248,0.005703422053231939,0.005703422053231939,0.005703422053231939,0.0019011406844106464,0.004435994930291508,0.005703422053231939,0.013307984790874524,0.010773130544993664,0.0038022813688212928,0.0038022813688212928,0.019011406844106463,0.0038022813688212928,0.0031685678073510772,0.00697084917617237,0.0019011406844106464,0.004435994930291508,0.0031685678073510772,0.0019011406844106464,0.005069708491761723,0.0012674271229404308,0.0025348542458808617,0.0006337135614702154,0.0063371356147021544,0.0019011406844106464,0.005703422053231939,0.0025348542458808617,0.0012674271229404308,0.0,0.0019011406844106464,0.0012674271229404308,0.0,0.0
Q5TEH5,0.0661764705882353,0.0661764705882353,0.022058823529411766,0.0661764705882353,0.0,0.014705882352941176,0.04411764705882353,0.022058823529411766,0.07352941176470588,0.03676470588235294,0.03676470588235294,0.022058823529411766,0.04411764705882353,0.029411764705882353,0.022058823529411766,0.029411764705882353,0.03676470588235294,0.014705882352941176,0.007352941176470588,0.0,0.0,0.022058823529411766,0.0,0.007352941176470588,0.0,0.022058823529411766,0.014705882352941176,0.014705882352941176,0.022058823529411766,0.007352941176470588,0.007352941176470588,0.029411764705882353,0.0,0.007352941176470588,0.007352941176470588,0.0,0.022058823529411766,0.014705882352941176,0.014705882352941176,0.022058823529411766,0.007352941176470588,0.007352941176470588,0.007352941176470588,0.0,0.022058823529411766,0.0,0.0,0.0,0.0,0.022058823529411766,0.0,0.0,0.014705882352941176,0.0,0.007352941176470588,0.007352941176470588,0.014705882352941176,0.0,0.0,0.0,0.0,0.0
Q5VSP4,0.043209876543209874,0.05555555555555555,0.043209876543209874,0.06790123456790123,0.018518518518518517,0.030864197530864196,0.043209876543209874,0.037037037037037035,0.018518518518518517,0.018518518518518517,0.024691358024691357,0.024691358024691357,0.037037037037037035,0.024691358024691357,0.018518518518518517,0.012345679012345678,0.012345679012345678,0.037037037037037035,0.006172839506172839,0.006172839506172839,0.006172839506172839,0.043209876543209874,0.0,0.006172839506172839,0.012345679012345678,0.037037037037037035,0.018518518518518517,0.018518518518518517,0.006172839506172839,0.0,0.012345679012345678,0.006172839506172839,0.006172839506172839,0.030864197530864196,0.030864197530864196,0.006172839506172839,0.0,0.012345679012345678,0.012345679012345678,0.030864197530864196,0.006172839506172839,0.024691358024691357,0.0,0.0,0.012345679012345678,0.006172839506172839,0.006172839506172839,0.012345679012345678,0.0,0.012345679012345678,0.0,0.0,0.0,0.006172839506172839,0.0,0.012345679012345678,0.018518518518518517,0.006172839506172839,0.0,0.0,0.0,0.0
Q5VVH2,0.07407407407407407,0.046296296296296294,0.05555555555555555,0.0,0.0,0.018518518518518517,0.027777777777777776,0.027777777777777776,0.037037037037037035,0.018518518518518517,0.037037037037037035,0.009259259259259259,0.018518518518518517,0.009259259259259259,0.046296296296296294,0.037037037037037035,0.018518518518518517,0.06481481481481481,0.0,0.018518518518518517,0.0,0.018518518518518517,0.009259259259259259,0.0,0.0,0.046296296296296294,0.018518518518518517,0.027777777777777776,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.037037037037037035,0.0,0.009259259259259259,0.009259259259259259,0.0,0.009259259259259259,0.018518518518518517,0.009259259259259259,0.037037037037037035,0.0,0.018518518518518517,0.0,0.009259259259259259,0.0,0.018518518518518517,0.0,0.009259259259259259,0.0,0.009259259259259259,0.009259259259259259,0.018518518518518517,0.0,0.0,0.009259259259259259,0.018518518518518517,0.027777777777777776,0.0,0.009259259259259259,0.0,0.0,0.0
Q68CZ6,0.014925373134328358,0.02321724709784411,0.011608623548922056,0.024875621890547265,0.12271973466003316,0.004975124378109453,0.011608623548922056,0.01990049751243781,0.01658374792703151,0.013266998341625208,0.004975124378109453,0.04477611940298507,0.08955223880597014,0.024875621890547265,0.001658374792703151,0.013266998341625208,0.008291873963515755,0.0,0.0779436152570481,0.03814262023217247,0.06467661691542288,0.0,0.028192371475953566,0.03316749585406302,0.05306799336650083,0.0,0.003316749585406302,0.011608623548922056,0.0,0.006633499170812604,0.03648424543946932,0.0,0.03648424543946932,0.0,0.0,0.028192371475953566,0.001658374792703151,0.003316749585406302,0.0,0.0,0.003316749585406302,0.0,0.03316749585406302,0.02321724709784411,0.0,0.011608623548922056,0.01990049751243781,0.0,0.01824212271973466,0.0,0.003316749585406302,0.0,0.008291873963515755,0.0,0.0,0.0,0.0,0.0,0.004975124378109453,0.0,0.0,0.0
Q6E0U4,0.21638655462184875,0.1323529411764706,0.052521008403361345,0.031512605042016806,0.01680672268907563,0.046218487394957986,0.03361344537815126,0.012605042016806723,0.023109243697478993,0.029411764705882353,0.014705882352941176,0.029411764705882353,0.008403361344537815,0.06302521008403361,0.0,0.03991596638655462,0.029411764705882353,0.0,0.012605042016806723,0.008403361344537815,0.008403361344537815,0.0,0.014705882352941176,0.01050420168067227,0.008403361344537815,0.0,0.014705882352941176,0.01050420168067227,0.0,0.018907563025210083,0.012605042016806723,0.0,0.0063025210084033615,0.0,0.0,0.01050420168067227,0.014705882352941176,0.0063025210084033615,0.0,0.0,0.008403361344537815,0.0,0.0063025210084033615,0.0021008403361344537,0.0,0.014705882352941176,0.0,0.0,0.0063025210084033615,0.0,0.0021008403361344537,0.0,0.0,0.0,0.012605042016806723,0.0,0.0,0.0,0.01050420168067227,0.0,0.0,0.0
Q6FI13,0.09230769230769231,0.038461538461538464,0.023076923076923078,0.03076923076923077,0.08461538461538462,0.06153846153846154,0.015384615384615385,0.007692307692307693,0.09230769230769231,0.023076923076923078,0.046153846153846156,0.06923076923076923,0.038461538461538464,0.03076923076923077,0.0,0.03076923076923077,0.03076923076923077,0.0,0.015384615384615385,0.03076923076923077,0.007692307692307693,0.0,0.046153846153846156,0.015384615384615385,0.0,0.0,0.015384615384615385,0.03076923076923077,0.0,0.007692307692307693,0.007692307692307693,0.0,0.007692307692307693,0.0,0.0,0.0,0.007692307692307693,0.007692307692307693,0.0,0.0,0.0,0.0,0.015384615384615385,0.015384615384615385,0.0,0.015384615384615385,0.007692307692307693,0.0,0.015384615384615385,0.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6IMN6,0.04791481810115351,0.11535048802129548,0.07897071872227152,0.0709849157054126,0.00354924578527063,0.04525288376220053,0.07897071872227152,0.03371783496007098,0.06921029281277728,0.055013309671694766,0.030168589174800354,0.0,0.0,0.04081632653061224,0.007985803016858917,0.07897071872227152,0.043478260869565216,0.012422360248447204,0.001774622892635315,0.0,0.0,0.005323868677905945,0.0,0.0,0.0,0.0026619343389529724,0.013309671694764862,0.02040816326530612,0.005323868677905945,0.027506654835847383,0.0008873114463176575,0.005323868677905945,0.0,0.007985803016858917,0.007985803016858917,0.0,0.022182786157941437,0.015084294587400177,0.0044365572315882874,0.0026619343389529724,0.009760425909494233,0.0008873114463176575,0.0,0.0,0.00354924578527063,0.0,0.0,0.001774622892635315,0.0008873114463176575,0.0,0.0,0.0008873114463176575,0.0,0.0044365572315882874,0.012422360248447204,0.00354924578527063,0.0026619343389529724,0.0008873114463176575,0.0,0.0026619343389529724,0.0,0.0
Q6P5R6,0.03278688524590164,0.04918032786885246,0.02459016393442623,0.02459016393442623,0.03278688524590164,0.00819672131147541,0.05737704918032787,0.06557377049180328,0.04918032786885246,0.01639344262295082,0.02459016393442623,0.0,0.01639344262295082,0.04918032786885246,0.04918032786885246,0.02459016393442623,0.02459016393442623,0.02459016393442623,0.05737704918032787,0.0,0.00819672131147541,0.01639344262295082,0.01639344262295082,0.0,0.00819672131147541,0.02459016393442623,0.00819672131147541,0.01639344262295082,0.00819672131147541,0.00819672131147541,0.0,0.03278688524590164,0.00819672131147541,0.01639344262295082,0.00819672131147541,0.01639344262295082,0.0,0.00819672131147541,0.03278688524590164,0.02459016393442623,0.0,0.01639344262295082,0.00819672131147541,0.02459016393442623,0.00819672131147541,0.00819672131147541,0.0,0.0,0.0,0.0,0.0,0.00819672131147541,0.0,0.00819672131147541,0.0,0.00819672131147541,0.0,0.01639344262295082,0.0,0.0,0.0,0.0
Q6PGN9,0.06887052341597796,0.12947658402203857,0.13774104683195593,0.10192837465564739,0.0027548209366391185,0.07713498622589532,0.05785123966942149,0.03581267217630854,0.03856749311294766,0.05785123966942149,0.11570247933884298,0.0,0.0,0.024793388429752067,0.0,0.027548209366391185,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011019283746556474,0.01652892561983471,0.0,0.01652892561983471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011019283746556474,0.0,0.0,0.005509641873278237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027548209366391185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6PII3,0.05139186295503212,0.059957173447537475,0.07708779443254818,0.059957173447537475,0.006423982869379015,0.04925053533190578,0.09635974304068523,0.07066381156316917,0.08565310492505353,0.04068522483940043,0.06423982869379015,0.006423982869379015,0.021413276231263382,0.023554603854389723,0.0021413276231263384,0.055674518201284794,0.03854389721627409,0.0,0.023554603854389723,0.0021413276231263384,0.0021413276231263384,0.0,0.010706638115631691,0.006423982869379015,0.0,0.0,0.010706638115631691,0.023554603854389723,0.0021413276231263384,0.029978586723768737,0.008565310492505354,0.0,0.004282655246252677,0.0,0.0,0.0,0.017130620985010708,0.019271948608137045,0.004282655246252677,0.0,0.0021413276231263384,0.0,0.0,0.0021413276231263384,0.0,0.0,0.004282655246252677,0.0,0.0,0.0021413276231263384,0.0,0.0,0.0,0.0,0.01284796573875803,0.0,0.0021413276231263384,0.0,0.0,0.0,0.0,0.0
Q6S8J3,0.0586046511627907,0.059534883720930236,0.03441860465116279,0.04744186046511628,0.03627906976744186,0.025116279069767444,0.06697674418604652,0.04744186046511628,0.0586046511627907,0.029767441860465118,0.03162790697674418,0.025116279069767444,0.023255813953488372,0.04279069767441861,0.008372093023255815,0.03441860465116279,0.022325581395348838,0.005581395348837209,0.01953488372093023,0.01581395348837209,0.009302325581395349,0.010232558139534883,0.013953488372093023,0.017674418604651163,0.012093023255813953,0.0065116279069767444,0.018604651162790697,0.017674418604651163,0.0037209302325581397,0.014883720930232559,0.010232558139534883,0.0018604651162790699,0.013023255813953489,0.0027906976744186047,0.004651162790697674,0.0065116279069767444,0.01581395348837209,0.024186046511627906,0.0027906976744186047,0.0027906976744186047,0.01953488372093023,0.0027906976744186047,0.004651162790697674,0.008372093023255815,0.0,0.005581395348837209,0.012093023255813953,0.0018604651162790699,0.012093023255813953,0.0009302325581395349,0.005581395348837209,0.0018604651162790699,0.005581395348837209,0.0018604651162790699,0.0037209302325581397,0.0009302325581395349,0.0027906976744186047,0.0009302325581395349,0.004651162790697674,0.0018604651162790699,0.0,0.0
Q6UWL2,0.06961178045515395,0.0535475234270415,0.0535475234270415,0.04417670682730924,0.004016064257028112,0.03480589022757698,0.038821954484605084,0.038821954484605084,0.025435073627844713,0.04551539491298527,0.040160642570281124,0.002677376171352075,0.0013386880856760374,0.030789825970548863,0.041499330655957165,0.013386880856760375,0.022757697456492636,0.03614457831325301,0.0013386880856760374,0.0013386880856760374,0.0013386880856760374,0.038821954484605084,0.0,0.0,0.0013386880856760374,0.03346720214190094,0.013386880856760375,0.013386880856760375,0.02677376171352075,0.014725568942436412,0.0013386880856760374,0.024096385542168676,0.0,0.02677376171352075,0.014725568942436412,0.0,0.008032128514056224,0.008032128514056224,0.0214190093708166,0.004016064257028112,0.013386880856760375,0.020080321285140562,0.0,0.0,0.01606425702811245,0.0013386880856760374,0.002677376171352075,0.006693440428380187,0.0,0.03346720214190094,0.0,0.004016064257028112,0.0,0.018741633199464525,0.00535475234270415,0.008032128514056224,0.00535475234270415,0.008032128514056224,0.0,0.00535475234270415,0.0,0.0
Q6UWP8,0.022033898305084745,0.020338983050847456,0.006779661016949152,0.025423728813559324,0.023728813559322035,0.01694915254237288,0.005084745762711864,0.005084745762711864,0.003389830508474576,0.006779661016949152,0.003389830508474576,0.12203389830508475,0.07966101694915254,0.011864406779661017,0.0,0.006779661016949152,0.006779661016949152,0.0,0.0576271186440678,0.05593220338983051,0.0711864406779661,0.0,0.01864406779661017,0.01694915254237288,0.01864406779661017,0.0,0.015254237288135594,0.005084745762711864,0.0,0.001694915254237288,0.015254237288135594,0.0,0.01694915254237288,0.0,0.0,0.030508474576271188,0.0,0.003389830508474576,0.0,0.0,0.001694915254237288,0.0,0.03559322033898305,0.0,0.0,0.17457627118644067,0.003389830508474576,0.0,0.07796610169491526,0.0,0.003389830508474576,0.0,0.0,0.0,0.001694915254237288,0.0,0.0,0.0,0.00847457627118644,0.0,0.0,0.0
Q6V0I7,0.06524794218028508,0.0536036940373419,0.05641437462356957,0.034129692832764506,0.003011443485243927,0.03232282674161815,0.03694037341899217,0.05500903433045573,0.020678578598674963,0.026500702670146557,0.024091547881951416,0.00220839188917888,0.004015257980325236,0.04597470387472395,0.060630395502911064,0.02228468179080506,0.02027705280064244,0.0399518169042361,0.001003814495081309,0.0006022886970487854,0.0014053402931138326,0.04456936358161012,0.0036137321822927123,0.0016061031921300944,0.00220839188917888,0.047179281268821524,0.010238907849829351,0.015458743224252159,0.0399518169042361,0.011041959445894398,0.001003814495081309,0.028508331660309173,0.0004015257980325236,0.024693836579000202,0.02589841397309777,0.001003814495081309,0.007227464364585425,0.005019072475406545,0.016061031921300945,0.012246536839991969,0.007628990162617948,0.012848825537040755,0.0006022886970487854,0.0006022886970487854,0.014053402931138326,0.0006022886970487854,0.0002007628990162618,0.0064244127685203775,0.0004015257980325236,0.006022886970487854,0.0004015257980325236,0.014053402931138326,0.0002007628990162618,0.011644248142943184,0.0032122063842601888,0.008231278859666733,0.006625175667536639,0.0008030515960650472,0.0002007628990162618,0.001003814495081309,0.0,0.0
Q6ZS17,0.044971381847914965,0.09811937857726902,0.08912510220768602,0.05151267375306623,0.04905968928863451,0.04987735077677841,0.033524121013900246,0.028618152085036794,0.01062959934587081,0.07113654946852004,0.03025347506132461,0.03107113654946852,0.03188879803761243,0.012264922322158627,0.008176614881439084,0.02044153720359771,0.024529844644317254,0.008994276369582993,0.008994276369582993,0.022894521668029435,0.018806214227309895,0.004088307440719542,0.03188879803761243,0.004088307440719542,0.01553556827473426,0.004088307440719542,0.022894521668029435,0.011447260834014717,0.003270645952575634,0.013082583810302535,0.01062959934587081,0.004088307440719542,0.011447260834014717,0.001635322976287817,0.0024529844644317253,0.011447260834014717,0.004905968928863451,0.009811937857726901,0.004088307440719542,0.004905968928863451,0.004088307440719542,0.004088307440719542,0.003270645952575634,0.009811937857726901,0.004088307440719542,0.009811937857726901,0.003270645952575634,0.003270645952575634,0.004905968928863451,0.0024529844644317253,0.005723630417007359,0.001635322976287817,0.01062959934587081,0.0,0.0024529844644317253,0.001635322976287817,0.001635322976287817,0.0024529844644317253,0.0024529844644317253,0.001635322976287817,0.0,0.0
Q6ZW49,0.03554724041159962,0.057998129092609915,0.06828811973807297,0.05425631431244153,0.031805425631431246,0.03461178671655753,0.04490177736202058,0.0205799812909261,0.03461178671655753,0.03274087932647334,0.023386342376052385,0.02432179607109448,0.023386342376052385,0.028999064546304958,0.014967259120673527,0.12909260991580918,0.03086997193638915,0.00841908325537886,0.01683816651075772,0.014967259120673527,0.011225444340505144,0.01403180542563143,0.01028999064546305,0.009354536950420954,0.01028999064546305,0.004677268475210477,0.02432179607109448,0.021515434985968196,0.002806361085126286,0.023386342376052385,0.01028999064546305,0.0037418147801683817,0.006548175865294668,0.004677268475210477,0.005612722170252572,0.009354536950420954,0.009354536950420954,0.011225444340505144,0.0009354536950420954,0.004677268475210477,0.009354536950420954,0.002806361085126286,0.002806361085126286,0.00841908325537886,0.0,0.002806361085126286,0.0037418147801683817,0.0,0.0037418147801683817,0.005612722170252572,0.006548175865294668,0.0018709073900841909,0.006548175865294668,0.0009354536950420954,0.0037418147801683817,0.005612722170252572,0.0,0.0,0.006548175865294668,0.0,0.0,0.0
Q70JA7,0.06462585034013606,0.05102040816326531,0.05895691609977324,0.03968253968253968,0.034013605442176874,0.03741496598639456,0.035147392290249435,0.02834467120181406,0.02040816326530612,0.01927437641723356,0.04308390022675737,0.013605442176870748,0.024943310657596373,0.024943310657596373,0.01927437641723356,0.036281179138321996,0.017006802721088437,0.023809523809523808,0.021541950113378686,0.01020408163265306,0.015873015873015872,0.021541950113378686,0.023809523809523808,0.01473922902494331,0.017006802721088437,0.005668934240362812,0.01473922902494331,0.012471655328798186,0.006802721088435374,0.02040816326530612,0.013605442176870748,0.01473922902494331,0.007936507936507936,0.012471655328798186,0.003401360544217687,0.01020408163265306,0.015873015873015872,0.007936507936507936,0.009070294784580499,0.006802721088435374,0.006802721088435374,0.005668934240362812,0.01020408163265306,0.013605442176870748,0.0045351473922902496,0.011337868480725623,0.015873015873015872,0.005668934240362812,0.007936507936507936,0.0022675736961451248,0.005668934240362812,0.003401360544217687,0.003401360544217687,0.0011337868480725624,0.005668934240362812,0.003401360544217687,0.0045351473922902496,0.003401360544217687,0.0022675736961451248,0.0045351473922902496,0.0,0.0
